sample	patient	subtype	pathway	value
SH10T05	SH10	Proliferation	Inflammatory	0.4467809446378712
SH10T05	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.032356263988969736
SH10T05	SH10	Proliferation	Cytolytic_score	0.7191656052990019
SH10T05	SH10	Proliferation	MVI_6_gene	-0.3680497579398224
SH10T05	SH10	Proliferation	GEP score	-0.07107889457581339
SH10T05	SH10	Proliferation	IMPRES	5
SH10T05	SH10	Proliferation	TIDE	0.44
SH10T06	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.1000563612625619
SH10T06	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.4556630010192772
SH10T06	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5308291921620031
SH10T06	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.11440721333286141
SH10T06	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7148420765970246
SH10T06	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.5410881588888071
SH10T06	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.003692798153787563
SH10T06	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.23853655333837276
SH10T06	SH10	Proliferation	ImmuneClass	0.08330483204934655
SH10T06	SH10	Proliferation	Exhaused_T_Cell	0.6169848802560787
SH10T06	SH10	Proliferation	Interferon_gamma	0.17583757468977748
SH10T06	SH10	Proliferation	Antigen_presenting_cells	-0.3931068067683957
SH10T06	SH10	Proliferation	Inflammatory	0.3661995144559551
SH10T06	SH10	Proliferation	Gajewski_13_gene_inflammatory	-0.02788559621779374
SH10T06	SH10	Proliferation	Cytolytic_score	0.877128464978896
SH10T06	SH10	Proliferation	MVI_6_gene	-0.20415399630383105
SH10T06	SH10	Proliferation	GEP score	-0.09108628831085307
SH10T06	SH10	Proliferation	IMPRES	4
SH10T06	SH10	Proliferation	TIDE	0.77
SH10T07	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.0790494241540396
SH10T07	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.4542809266014385
SH10T07	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5291937613696471
SH10T07	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.11688840342744783
SH10T07	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7724536429513756
SH10T07	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.535098008823041
SH10T07	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.04950740210568447
SH10T07	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2413270827137029
SH10T07	SH10	Proliferation	ImmuneClass	-0.012665792038407328
SH10T07	SH10	Proliferation	Exhaused_T_Cell	0.5348928661870094
SH10T07	SH10	Proliferation	Interferon_gamma	-0.036475002759121994
SH10T07	SH10	Proliferation	Antigen_presenting_cells	-0.5125576901011725
SH10T07	SH10	Proliferation	Inflammatory	0.37193776208341073
SH10T07	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.0094271991015755785
SH10T07	SH10	Proliferation	Cytolytic_score	0.8045742492790735
SH10T07	SH10	Proliferation	MVI_6_gene	-0.296098470608767
SH10T07	SH10	Proliferation	GEP score	-0.09429906522472349
SH10T07	SH10	Proliferation	IMPRES	6
SH10T07	SH10	Proliferation	TIDE	0.41
SH10T08	SH10	Proliferation	HALLMARK_ANGIOGENESIS	-0.08433761473962226
SH10T08	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.27323880690486485
SH10T08	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.4220231730229359
SH10T08	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.003838213994215245
SH10T08	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6840243362467426
SH10T08	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.11692007506848187
SH10T08	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.00489058036530679
SH10T08	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.15736032521685028
SH10T08	SH10	Proliferation	ImmuneClass	0.03277636576124704
SH10T08	SH10	Proliferation	Exhaused_T_Cell	0.45671909294034785
SH10T08	SH10	Proliferation	Interferon_gamma	0.41649603570186766
SH10T08	SH10	Proliferation	Antigen_presenting_cells	0.02954022436678211
SH10T08	SH10	Proliferation	Inflammatory	0.5625689693224354
SH10T08	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.29856749213088885
SH10T08	SH10	Proliferation	Cytolytic_score	0.8309058810548765
SH10T08	SH10	Proliferation	MVI_6_gene	-0.3598645589663291
SH10T08	SH10	Proliferation	GEP score	-0.0430698221767796
SH10T08	SH10	Proliferation	IMPRES	9
SH10T08	SH10	Proliferation	TIDE	-0.02
SH10T09	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.06479696618221095
SH10T09	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.34856387186575083
SH10T09	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.4528759461718896
SH10T09	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.06595924702053785
SH10T09	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7264654438945948
SH10T09	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.3071640436636784
SH10T09	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.03930937220133415
SH10T09	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2263514446684052
SH10T09	SH10	Proliferation	ImmuneClass	-0.08515190119776064
SH10T09	SH10	Proliferation	Exhaused_T_Cell	0.5330341236436967
SH10T09	SH10	Proliferation	Interferon_gamma	0.25763154235513075
SH10T09	SH10	Proliferation	Antigen_presenting_cells	-0.24228714610944674
SH10T09	SH10	Proliferation	Inflammatory	0.63755241668505
SH10T09	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.15150245165690113
SH10T09	SH10	Proliferation	Cytolytic_score	0.9765530177645357
SH10T09	SH10	Proliferation	MVI_6_gene	-0.3842857331629709
SH10T09	SH10	Proliferation	GEP score	-0.06512437774103338
SH10T09	SH10	Proliferation	IMPRES	8
SH10T09	SH10	Proliferation	TIDE	0.98
SH10T10	SH10	Proliferation	HALLMARK_ANGIOGENESIS	-0.31720401755776584
SH10T10	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.2257692731432408
SH10T10	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.3361228312827846
SH10T10	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.23385219004597246
SH10T10	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.17571390801751713
SH10T10	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.1239675690971262
SH10T10	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.0816122114729822
SH10T10	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2533954015793593
SH10T10	SH10	Proliferation	ImmuneClass	0.388982111900265
SH10T10	SH10	Proliferation	Exhaused_T_Cell	0.881678776725392
SH10T10	SH10	Proliferation	Interferon_gamma	0.8456572122282838
SH10T10	SH10	Proliferation	Antigen_presenting_cells	0.7328107214141595
SH10T10	SH10	Proliferation	Inflammatory	0.9098433016994021
SH10T10	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.7409043324843272
SH10T10	SH10	Proliferation	Cytolytic_score	0.8818272095332967
SH10T10	SH10	Proliferation	MVI_6_gene	-0.12338609566945671
SH10T10	SH10	Proliferation	GEP score	0.011244328059857929
SH10T10	SH10	Proliferation	IMPRES	6
SH10T10	SH10	Proliferation	TIDE	0.87
SH10T11	SH10	Hybrid	HALLMARK_ANGIOGENESIS	-0.4749039178986573
SH10T11	SH10	Hybrid	HALLMARK_E2F_TARGETS	0.20857560806524206
SH10T11	SH10	Hybrid	HALLMARK_G2M_CHECKPOINT	0.25112726888070375
SH10T11	SH10	Hybrid	HO_LIVER_CANCER_VASCULAR_INVASION	0.3730520495003813
SH10T11	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.15989980202764198
SH10T11	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.2845493081076895
SH10T11	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.24417069536995453
SH10T11	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2980010816402841
SH10T11	SH10	Hybrid	ImmuneClass	-0.2933040410641108
SH10T11	SH10	Hybrid	Exhaused_T_Cell	0.5670672635574127
SH10T11	SH10	Hybrid	Interferon_gamma	0.6909561706180025
SH10T11	SH10	Hybrid	Antigen_presenting_cells	0.07083754302390577
SH10T11	SH10	Hybrid	Inflammatory	0.7190151978616488
SH10T11	SH10	Hybrid	Gajewski_13_gene_inflammatory	0.39142472684774987
SH10T11	SH10	Hybrid	Cytolytic_score	0.5914156460333431
SH10T11	SH10	Hybrid	MVI_6_gene	-0.28347342187223035
SH10T11	SH10	Hybrid	GEP score	-0.03464739458087224
SH10T11	SH10	Hybrid	IMPRES	8
SH10T11	SH10	Hybrid	TIDE	0.32
SH10T12	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.004916161974140826
SH10T12	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.44942248952381125
SH10T12	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5141958395168073
SH10T12	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.19455468333196085
SH10T12	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.8009460532076902
SH10T12	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.45304951641102237
SH10T12	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.09130532432388684
SH10T12	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2038263950656925
SH10T12	SH10	Proliferation	ImmuneClass	-0.23529613695486745
SH10T12	SH10	Proliferation	Exhaused_T_Cell	0.3035166594336679
SH10T12	SH10	Proliferation	Interferon_gamma	-0.16802781149978854
SH10T12	SH10	Proliferation	Antigen_presenting_cells	-0.6746854998896896
SH10T12	SH10	Proliferation	Inflammatory	0.09986757890088355
SH10T12	SH10	Proliferation	Gajewski_13_gene_inflammatory	-0.28313062565345437
SH10T12	SH10	Proliferation	Cytolytic_score	0.5347712266420819
SH10T12	SH10	Proliferation	MVI_6_gene	-0.43110368604109933
SH10T12	SH10	Proliferation	GEP score	-0.1364379777091109
SH10T12	SH10	Proliferation	IMPRES	5
SH10T12	SH10	Proliferation	TIDE	0.81
SH10T13	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.06697924383005832
SH10T13	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.4385416399629327
SH10T13	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5158515463675807
SH10T13	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.1391354259233184
SH10T13	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7664443424931504
SH10T13	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.532907506024362
SH10T13	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.006299320566685418
SH10T13	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2537591493338781
SH10T13	SH10	Proliferation	ImmuneClass	-0.02372345812924491
SH10T13	SH10	Proliferation	Exhaused_T_Cell	0.5008102517341352
SH10T13	SH10	Proliferation	Interferon_gamma	0.2457170109717177
SH10T13	SH10	Proliferation	Antigen_presenting_cells	-0.6085087482130919
SH10T13	SH10	Proliferation	Inflammatory	0.3047892297505907
SH10T13	SH10	Proliferation	Gajewski_13_gene_inflammatory	-0.08423958045819105
SH10T13	SH10	Proliferation	Cytolytic_score	0.8039952382102883
SH10T13	SH10	Proliferation	MVI_6_gene	-0.28750683406506666
SH10T13	SH10	Proliferation	GEP score	-0.1002955277093172
SH10T13	SH10	Proliferation	IMPRES	5
SH10T13	SH10	Proliferation	TIDE	0.45
SH10T14	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.005453573269693479
SH10T14	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.28050383030138376
SH10T14	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.36936942979474435
SH10T14	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.19902127424745159
SH10T14	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6759588157337856
SH10T14	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.06794605094086445
SH10T14	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.04000458239946203
SH10T14	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.19148437557293224
SH10T14	SH10	Proliferation	ImmuneClass	0.24854861522041263
SH10T14	SH10	Proliferation	Exhaused_T_Cell	0.4699192297237128
SH10T14	SH10	Proliferation	Interferon_gamma	0.45083324136418534
SH10T14	SH10	Proliferation	Antigen_presenting_cells	-0.019224763203620793
SH10T14	SH10	Proliferation	Inflammatory	0.4985654380931247
SH10T14	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.3516658776767519
SH10T14	SH10	Proliferation	Cytolytic_score	0.9181838243407245
SH10T14	SH10	Proliferation	MVI_6_gene	-0.38255081891712805
SH10T14	SH10	Proliferation	GEP score	-0.04197492185823824
SH10T14	SH10	Proliferation	IMPRES	7
SH10T14	SH10	Proliferation	TIDE	0.9
SH10T15	SH10	Proliferation	HALLMARK_ANGIOGENESIS	-0.023833034727864633
SH10T15	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.3111501936096099
SH10T15	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.40485079550683006
SH10T15	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.05046388759418921
SH10T15	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6609500463463011
SH10T15	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.022642996953336575
SH10T15	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.07114757335290581
SH10T15	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.25388892364767685
SH10T15	SH10	Proliferation	ImmuneClass	0.11195543348102933
SH10T15	SH10	Proliferation	Exhaused_T_Cell	0.41020733795583564
SH10T15	SH10	Proliferation	Interferon_gamma	0.3930374554538231
SH10T15	SH10	Proliferation	Antigen_presenting_cells	-0.2959887902865928
SH10T15	SH10	Proliferation	Inflammatory	0.40592584418449296
SH10T15	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.2689255406467519
SH10T15	SH10	Proliferation	Cytolytic_score	0.8570009930487186
SH10T15	SH10	Proliferation	MVI_6_gene	-0.36035678661163884
SH10T15	SH10	Proliferation	GEP score	-0.05842917889684356
SH10T15	SH10	Proliferation	IMPRES	8
SH10T15	SH10	Proliferation	TIDE	0.62
SH10T16	SH10	Proliferation	HALLMARK_ANGIOGENESIS	-0.1790784087694206
SH10T16	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.3733751223050263
SH10T16	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.3817925685851655
SH10T16	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.06252526276090789
SH10T16	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.11567575973429561
SH10T16	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.05583362881785772
SH10T16	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.011645288879208376
SH10T16	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.25385740867201134
SH10T16	SH10	Proliferation	ImmuneClass	-0.09346035444625803
SH10T16	SH10	Proliferation	Exhaused_T_Cell	0.39206244761483305
SH10T16	SH10	Proliferation	Interferon_gamma	0.5111545585069712
SH10T16	SH10	Proliferation	Antigen_presenting_cells	-0.5937214402663952
SH10T16	SH10	Proliferation	Inflammatory	0.5447472964025497
SH10T16	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.2696546935338083
SH10T16	SH10	Proliferation	Cytolytic_score	0.8966126006840952
SH10T16	SH10	Proliferation	MVI_6_gene	-0.25948708036997087
SH10T16	SH10	Proliferation	GEP score	-0.04071337750787296
SH10T16	SH10	Proliferation	IMPRES	8
SH10T16	SH10	Proliferation	TIDE	1.06
SH10T17	SH10	Hybrid	HALLMARK_ANGIOGENESIS	-0.41160299064887007
SH10T17	SH10	Hybrid	HALLMARK_E2F_TARGETS	0.19832574687397958
SH10T17	SH10	Hybrid	HALLMARK_G2M_CHECKPOINT	0.2881503517066055
SH10T17	SH10	Hybrid	HO_LIVER_CANCER_VASCULAR_INVASION	0.1636283551891174
SH10T17	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.3170492121252336
SH10T17	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.17088153062628625
SH10T17	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.054933692073195345
SH10T17	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2754677639059834
SH10T17	SH10	Hybrid	ImmuneClass	-0.16739148859488703
SH10T17	SH10	Hybrid	Exhaused_T_Cell	0.46046617555705405
SH10T17	SH10	Hybrid	Interferon_gamma	0.7656705168604885
SH10T17	SH10	Hybrid	Antigen_presenting_cells	-0.2647334067422249
SH10T17	SH10	Hybrid	Inflammatory	0.8041822997130835
SH10T17	SH10	Hybrid	Gajewski_13_gene_inflammatory	0.4288926437151935
SH10T17	SH10	Hybrid	Cytolytic_score	0.49828974953108673
SH10T17	SH10	Hybrid	MVI_6_gene	-0.19966101014198334
SH10T17	SH10	Hybrid	GEP score	-0.035416190783679
SH10T17	SH10	Hybrid	IMPRES	8
SH10T17	SH10	Hybrid	TIDE	0.46
SH10T18	SH10	Hybrid	HALLMARK_ANGIOGENESIS	-0.4281095168432089
SH10T18	SH10	Hybrid	HALLMARK_E2F_TARGETS	0.34341238825569054
SH10T18	SH10	Hybrid	HALLMARK_G2M_CHECKPOINT	0.4158595694689361
SH10T18	SH10	Hybrid	HO_LIVER_CANCER_VASCULAR_INVASION	0.15146500066114565
SH10T18	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.09497436119573902
SH10T18	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.08866031608205632
SH10T18	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.17979651050938736
SH10T18	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.26566697241817633
SH10T18	SH10	Hybrid	ImmuneClass	0.0667295665912257
SH10T18	SH10	Hybrid	Exhaused_T_Cell	0.7104658495052408
SH10T18	SH10	Hybrid	Interferon_gamma	0.7198873830605147
SH10T18	SH10	Hybrid	Antigen_presenting_cells	0.39673882519091497
SH10T18	SH10	Hybrid	Inflammatory	0.7572831604502266
SH10T18	SH10	Hybrid	Gajewski_13_gene_inflammatory	0.5837584040072821
SH10T18	SH10	Hybrid	Cytolytic_score	0.7633785722167079
SH10T18	SH10	Hybrid	MVI_6_gene	-0.19034988775892805
SH10T18	SH10	Hybrid	GEP score	0.0010762105071665858
SH10T18	SH10	Hybrid	IMPRES	7
SH10T18	SH10	Hybrid	TIDE	1.07
SH10T19	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.0015055195543066946
SH10T19	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.42482317208034326
SH10T19	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5365927932938216
SH10T19	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.34489364468632333
SH10T19	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7349963223740554
SH10T19	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.39548627504247735
SH10T19	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.03838540399516677
SH10T19	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1880066201348669
SH10T19	SH10	Proliferation	ImmuneClass	-0.02690839000622744
SH10T19	SH10	Proliferation	Exhaused_T_Cell	0.49083986314983785
SH10T19	SH10	Proliferation	Interferon_gamma	0.41734367878439504
SH10T19	SH10	Proliferation	Antigen_presenting_cells	-0.5481915888595875
SH10T19	SH10	Proliferation	Inflammatory	0.5427058044581666
SH10T19	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.14737950115563153
SH10T19	SH10	Proliferation	Cytolytic_score	0.7850724561425713
SH10T19	SH10	Proliferation	MVI_6_gene	-0.2305948443059868
SH10T19	SH10	Proliferation	GEP score	-0.06562098635619307
SH10T19	SH10	Proliferation	IMPRES	7
SH10T19	SH10	Proliferation	TIDE	0.47
SH10T20	SH10	Proliferation	HALLMARK_ANGIOGENESIS	-0.0035634422534332466
SH10T20	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.46268180104289125
SH10T20	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.5641539117671526
SH10T20	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.19876165137720558
SH10T20	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.8101804102249889
SH10T20	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.2870806914168827
SH10T20	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.20498729691986464
SH10T20	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.18335891534966203
SH10T20	SH10	Proliferation	ImmuneClass	-0.1674763038273006
SH10T20	SH10	Proliferation	Exhaused_T_Cell	0.43979477943429957
SH10T20	SH10	Proliferation	Interferon_gamma	0.16138686986979422
SH10T20	SH10	Proliferation	Antigen_presenting_cells	-0.6458210463455346
SH10T20	SH10	Proliferation	Inflammatory	0.3758000441403518
SH10T20	SH10	Proliferation	Gajewski_13_gene_inflammatory	-0.14298030843189
SH10T20	SH10	Proliferation	Cytolytic_score	0.35703869229565954
SH10T20	SH10	Proliferation	MVI_6_gene	-0.19472575343695697
SH10T20	SH10	Proliferation	GEP score	-0.10651121766652241
SH10T20	SH10	Proliferation	IMPRES	7
SH10T20	SH10	Proliferation	TIDE	0.77
SH10T21	SH10	Proliferation	HALLMARK_ANGIOGENESIS	0.029884921766044847
SH10T21	SH10	Proliferation	HALLMARK_E2F_TARGETS	0.3915177058887039
SH10T21	SH10	Proliferation	HALLMARK_G2M_CHECKPOINT	0.44672490649213215
SH10T21	SH10	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.12483717261292009
SH10T21	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.7168761221811141
SH10T21	SH10	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.10588507271824846
SH10T21	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.06929223573126478
SH10T21	SH10	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2260510980894356
SH10T21	SH10	Proliferation	ImmuneClass	0.2252235584958405
SH10T21	SH10	Proliferation	Exhaused_T_Cell	0.3571901556119865
SH10T21	SH10	Proliferation	Interferon_gamma	0.33839354530973825
SH10T21	SH10	Proliferation	Antigen_presenting_cells	-0.5907397618620589
SH10T21	SH10	Proliferation	Inflammatory	0.36388214522179047
SH10T21	SH10	Proliferation	Gajewski_13_gene_inflammatory	0.08475288457659863
SH10T21	SH10	Proliferation	Cytolytic_score	0.65386737283471
SH10T21	SH10	Proliferation	MVI_6_gene	-0.3178228945125542
SH10T21	SH10	Proliferation	GEP score	-0.05053962030019083
SH10T21	SH10	Proliferation	IMPRES	8
SH10T21	SH10	Proliferation	TIDE	0.87
SH10T22	SH10	Hybrid	HALLMARK_ANGIOGENESIS	-0.4213898406935683
SH10T22	SH10	Hybrid	HALLMARK_E2F_TARGETS	0.17941297326929717
SH10T22	SH10	Hybrid	HALLMARK_G2M_CHECKPOINT	0.23862399761565456
SH10T22	SH10	Hybrid	HO_LIVER_CANCER_VASCULAR_INVASION	0.14252408007140163
SH10T22	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.20573853177059254
SH10T22	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.06036556207955357
SH10T22	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.06775889940774787
SH10T22	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.31233208071773444
SH10T22	SH10	Hybrid	ImmuneClass	0.02720692230136726
SH10T22	SH10	Hybrid	Exhaused_T_Cell	0.6630142739505807
SH10T22	SH10	Hybrid	Interferon_gamma	0.642558825358358
SH10T22	SH10	Hybrid	Antigen_presenting_cells	-0.03420544500187278
SH10T22	SH10	Hybrid	Inflammatory	0.7463032443169225
SH10T22	SH10	Hybrid	Gajewski_13_gene_inflammatory	0.4350235595281308
SH10T22	SH10	Hybrid	Cytolytic_score	0.6086284894626638
SH10T22	SH10	Hybrid	MVI_6_gene	-0.2591315789753581
SH10T22	SH10	Hybrid	GEP score	-0.012631902972778983
SH10T22	SH10	Hybrid	IMPRES	8
SH10T22	SH10	Hybrid	TIDE	1.43
SH10T23	SH10	Hybrid	HALLMARK_ANGIOGENESIS	-0.44832914572028737
SH10T23	SH10	Hybrid	HALLMARK_E2F_TARGETS	0.3107266976407936
SH10T23	SH10	Hybrid	HALLMARK_G2M_CHECKPOINT	0.40080534874192153
SH10T23	SH10	Hybrid	HO_LIVER_CANCER_VASCULAR_INVASION	0.23099074701695432
SH10T23	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.014788502635020073
SH10T23	SH10	Hybrid	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.08566174976313093
SH10T23	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.1978611200681541
SH10T23	SH10	Hybrid	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2700768520699137
SH10T23	SH10	Hybrid	ImmuneClass	0.0013712753743390926
SH10T23	SH10	Hybrid	Exhaused_T_Cell	0.6341046662127278
SH10T23	SH10	Hybrid	Interferon_gamma	0.5592290646169482
SH10T23	SH10	Hybrid	Antigen_presenting_cells	0.05975502096665258
SH10T23	SH10	Hybrid	Inflammatory	0.7412552032996729
SH10T23	SH10	Hybrid	Gajewski_13_gene_inflammatory	0.39018359538426184
SH10T23	SH10	Hybrid	Cytolytic_score	0.5744234800838964
